,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
871,153.70900,滚动弹幕,25,0xffffff,0,e34698b5,49434868850360327,淦
872,313.05200,滚动弹幕,25,0xffffff,0,5ec2d66e,49356656225026055,笑容灿烂的一塌糊涂lol
873,25.32200,顶端弹幕,25,0xfe0302,0,e36e018e,49348908565921795,舔狗本狗
874,105.03400,滚动弹幕,25,0xffffff,0,45df342a,49345458191466501,舔狗 肝帝
875,129.89600,滚动弹幕,25,0xffffff,0,a5e57e22,49122717169352711,芭蕾腿可太秀了。。。。。。这个是不是姚安娜的梗啊
876,49.84700,滚动弹幕,25,0xffffff,0,935a0d9c,49055352923619335,晚上人更多 尤其是解放西 51商圈那一带
877,29.39800,滚动弹幕,25,0xffffff,0,23a216a1,48985565555589125,痴汉
878,251.74000,滚动弹幕,25,0xffffff,0,43fc602f,48983362424012805,多少钱？
879,284.43800,滚动弹幕,25,0xffffff,0,45d670bb,48982353914626055,长的离谱
880,110.59100,滚动弹幕,25,0xffffff,0,158e1305,48977103047622659,收藏老婆可爱白眼
881,165.48000,滚动弹幕,25,0xffffff,0,eaba8311,48975026091720707,让他恰
882,233.02100,滚动弹幕,25,0xffffff,0,3c95b78d,48974842702069763,多少钱嘞？
883,30.70400,滚动弹幕,25,0xffffff,0,308c14c9,48972536321409031,老婆大人到
884,116.81600,滚动弹幕,25,0xffffff,0,aeeb2506,48971235998564359,傻孩子，快跑呀
885,254.52000,滚动弹幕,25,0xffffff,0,cb1f5e37,48970066740379655,苹果肌可以用
886,180.43200,滚动弹幕,25,0xffffff,0,f14f7c42,48969180147351557,急了急了
887,140.28500,滚动弹幕,25,0xffff00,0,6ec48d69,48847278479769605,肝帝老影帝
888,0.00000,滚动弹幕,25,0xffff00,0,6ec48d69,48847204158275587,肝帝老演员
