,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
389,13.17900,滚动弹幕,25,0x9843,0,d1c4ea31,2012440866324480,红字你回去再读两年书吧，好好认认那个字读什么再出来丢人
390,70.97900,滚动弹幕,25,0xffffff,0,492fe219,1588320564412420,天府人民完全懵逼
391,43.06600,滚动弹幕,25,0xffffff,0,fc5838bc,4301108228,东北人：微微皱眉……
392,84.65000,滚动弹幕,25,0xffffff,0,ff492f29,4014456249,到哪儿都能看到粤语高端人士 粤语就是方言谢谢
393,69.71700,滚动弹幕,25,0xffffff,0,ab466ac6,4005272097,"吴语区都承认是方言,就你粤语装逼"
394,95.21900,滚动弹幕,25,0xffffff,0,4b3b11fd,3929443632,骆驼那句说的啥嗯？？？
395,77.82400,滚动弹幕,25,0xffffff,0,1aab026f,3731728400,江苏人民毫无压力
396,62.18200,滚动弹幕,25,0xffffff,0,642c1a67,3729863123,粤语装什么逼，粤语既是语言也是方言
397,89.58800,滚动弹幕,25,0xffffff,0,800b4256,3583354211,听不懂
398,57.68900,滚动弹幕,25,0x0,0,4694c282,3566952858,妹子声音好软
399,73.08400,滚动弹幕,25,0xffffff,0,9691d721,3492472829,上海话女生说起来好软
400,88.49900,顶端弹幕,25,0xff0000,0,73d7b430,3489600306,弗要
401,58.38600,滚动弹幕,25,0xffffff,0,73d7b430,3489598133,浙北无压力
402,93.11200,滚动弹幕,25,0x0,0,eb2386ac,3475728569,浙江人毫无压力
403,106.32500,滚动弹幕,25,0xffffff,0,6954da32,3412926641,离乡痒
404,72.65700,滚动弹幕,25,0xffffff,0,17941b94,3364085172,山西人压力不大
405,67.75600,滚动弹幕,25,0x0,0,e3af43b,3234884792,舟山人民无压力
406,43.64000,滚动弹幕,25,0xffffff,0,b7627df8,2929827154,上海人路过
407,17.06300,滚动弹幕,25,0xffffff,0,f1db65b6,2660645511,看清楚偏旁好吗...或者百度一下...明明就是树懒...。
408,82.06300,滚动弹幕,25,0xffffff,0,601e8c0,2543294459,东北人表示一脸懵逼
409,85.42900,滚动弹幕,25,0xffffff,0,3b2c3386,2542334613,妹子声音好听！
410,98.52100,滚动弹幕,25,0xffffff,0,13055052,2433695169,哈哈哈哈，太污了
411,53.70900,滚动弹幕,25,0xffffff,0,583b7f65,2280140977,河南人民懵逼了
412,18.71800,顶端弹幕,25,0xffffff,0,64dfe535,2271987439,东北人听得好困难
413,137.64100,滚动弹幕,25,0xffffff,0,1c807e7a,2261095667,张家港的小伙伴们
414,76.76100,滚动弹幕,25,0xfef102,0,55baf16f,2225809173,D 0 C？
415,100.82100,滚动弹幕,25,0xffffff,0,f3e2c82c,2208835463,这是外语。。
416,88.74300,滚动弹幕,25,0xffffff,0,f3e2c82c,2208834427,重庆 蒙逼了
417,69.15800,滚动弹幕,25,0xffffff,0,10b95a07,2146269141,上海浙江 江苏南部 安徽部分地区都属于吴语
418,80.65000,滚动弹幕,25,0xffffff,0,40b09151,2121740549,大东北听不懂啊
419,45.85300,滚动弹幕,25,0xffffff,0,9369cf86,2086220095,妈的全程只听懂了桥否麻袋。。
420,77.73800,滚动弹幕,25,0xffffff,0,dca52e6d,2082453079,江阴+1
421,92.67000,滚动弹幕,25,0xffffff,0,3f97bb0c,2077256147,哈哈哈哈哈哈哈哈哈哈什么鬼好污啊
422,99.72700,滚动弹幕,25,0xffffff,0,9994b188,2056537465,山东人好蛋疼…
423,107.92700,滚动弹幕,25,0xffffff,0,9242b9d5,2036807237,什么鬼
424,122.69400,滚动弹幕,25,0xffffff,0,9242b9d5,2036808429,请你帮帮忙？
425,125.50100,滚动弹幕,25,0xffffff,0,84d5db67,2017940147,前面张家港的别走
426,50.30300,滚动弹幕,25,0xffffff,0,57e1407f,1985344875,浙江人表示无压力
427,63.18000,滚动弹幕,25,0xffffff,0,d60db2fd,1890334245,2应该是 にni和日语一样的
