,弹幕
1133,强烈推荐本视频用的笔记软件typora和截图软件snipaste
1134,C啊啊
1135,八月十八那个我是七月十二的
1136,74人
1137,我也为了UE4
1138,ue4而来
1139,6月30开始
1140,加油啊
1141,71个人
1142,2020/06/09
1143,46人正在看
1144,49
1145,41人再看
1146,45人
1147,20208.18前来考古
1148,2020年七月10号
1149,13岁加一
1150,66人
1151,补考预备
1152,不需要
1153,43
1154,1.25
1155,37
1156,36
1157,都是秀儿
1158,hello
1159,39任
1160,36人在在看
1161,我哭了
1162,include <iostream>
1163,#include <iostream
1164,2020.3.2.11.14
1165,还有11人
1166,11111
1167,Ci是啥
1168,0.75
1169,66666
1170,现在有人吗
1171,总时长是多少啊
1172,嗨嗨嗨
1173,试试红字
1174,+
1175,为啥没字幕勒
1176,太好了
1177,666666
1178,字幕君好评
1179,这么卷吗
1180,79人
1181,这么多人
1182,2022、2、17扣1
1183,梦开始的地方
1184,只有puthon基础来学
1185,124人
1186,埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる埋まる
1187,うまるうまるうまるうまるうまるうまるうまるうまるうまるうまるうまるうまるうまるうまるうまるうまるうまる
1188,字幕
1189,3
1190,113人霍
1191,'
1192,111
1193,d'd
1194,加油
1195,2bi当学费
1196,120+
1197,南昌大学
1198,加油
1199,151
1200,我是牛马
